AppID,Name,About the game,Release date,Header image,Website,Genres,Tags
594570,Total War: WARHAMMER II,"DEFEND YOUR WORLD. DESTROY THEIRS. Total War: WARHAMMER II is a strategy game of titanic proportions. Choose from four unique, varied factions and wage war your way – mounting a campaign of conquest to save or destroy a vast and vivid fantasy world. This is a game of two halves – one a turn-based open-world campaign, and the other intense, tactical real-time battles across the fantastical landscapes of the New World. Play how you choose – delve into a deep engrossing campaign, experience unlimited replayability and challenge the world in multiplayer with a custom army of your favourite units. Total War: WARHAMMER II offers hundreds of hours of gameplay and no two games are the same. World-Spanning Conquest Engage in statecraft, diplomacy, exploration and build your empire, turn by turn. Capture, build and manage teeming settlements and recruit vast armies. Level up Legendary Lords and Heroes and arm them with mythical weapons and armour. Negotiate alliances or declare Total War to subjugate any that stand between you and your goal. Epic Real-Time Battles Command thousands-strong legions of soldiers in intense tactical battles. Send forth ferocious, twisted monsters, fire-breathing dragons and harness powerful magic. Utilise military strategies, lay ambushes, or use brute force to turn the tide of combat and lead your forces to victory. The second in a trilogy and sequel to the award-winning Total War: WARHAMMER, Total War: WARHAMMER II brings players a breath-taking new narrative campaign, set across the vast continents of Lustria, Ulthuan, Naggaroth and the Southlands. The Great Vortex Campaign builds pace to culminate in a definitive and climactic endgame, an experience unlike any other Total War title to date. Playing as one of 8 Legendary Lords across 4 iconic races from the world of Warhammer Fantasy Battles, players must succeed in performing a series of powerful arcane rituals in order to stabilise or disrupt The Great Vortex, while foiling the progress of the other races. Each Legendary Lord has a unique geographical starting position, and each race offers a distinctive new playstyle with unique campaign mechanics, narrative, methods of war, armies, monsters, Lores of Magic, legendary characters, and staggering new battlefield army abilities. Shortly after launch, owners of both the original game and Total War™ WARHAMMER II will gain access to the colossal third campaign. Exploring a single open-world epic map covering the Old World and the New World, players may embark on monumental campaigns as any owned Race from both titles. Conquer the world, together Each of the Races in Total War™ WARHAMMER II will be playable in single and multiplayer campaign, plus custom and multiplayer battles. As the two Legendary Lords for each race all have their own unique campaign start positions, you’ll be able to play a 2-player co-op campaign as the same race. If you own both parts 1 and 2, you’ll be able to play in multiplayer as any of the races you own. The World of Total War: WARHAMMER II Millennia ago, besieged by a Chaos invasion, a conclave of High Elf mages forged a vast, arcane vortex. Its purpose was to draw the Winds of Magic from the world as a sinkhole drains an ocean, and blast the Daemonic hordes back to the Realm of Chaos. Now the Great Vortex falters, and the world again stands at the brink of ruin. Powerful forces move to heal the maelstrom and avert catastrophe. Yet others seek to harness its terrible energies for their own bitter purpose. The race is on, and the very fate of the world will lie in the hands of the victor. Prince Tyrion, Defender of Ulthuan, guides the High Elves in their desperate efforts to stabilise the vortex as it roils above their home continent. Atop his palanquin-throne, the Slann Mage-Priest Mazdamundi directs his Lizardmen war-hosts as they surge northward from Lustria. He, too, is intent on preventing cataclysm, though the methods of The Old Ones must prevail. The Witch King Malekith and his sadistic Dark Elf hordes spew forth from Naggaroth and their labyrinthine Black Arks. He tastes great weakness in the vortex – and great opportunity in its demise. Meanwhile the Skaven, led by Queek Headtaker, stir in their foetid subterranean tunnels. There they multiply unchecked and look hungrily towards the surface, their motives obscured. The time for revelation is nigh… Four races, four outcomes, a single goal: control of the Great Vortex, for good or ill.","Sep 28, 2017",https://cdn.akamai.steamstatic.com/steam/apps/594570/header.jpg?t=1644489785,,"Action,Strategy","Strategy,Fantasy,Turn-Based Strategy,RTS,Grand Strategy,War,Multiplayer,Games Workshop,Action,Turn-Based,Singleplayer,Dark Fantasy,Co-op,Tactical,Real Time Tactics,Story Rich,Atmospheric,Dinosaurs,Great Soundtrack,Warhammer 40K"
236850,Europa Universalis IV,"Paradox Development Studio is back with the fourth installment of the award-winning Europa Universalis series. This classic grand strategy game gives you control of a nation through four dramatic centuries. Rule your land and dominate the world with unparalleled freedom, depth and historical accuracy. Write a new history of the world and build an empire for the ages. Start before the Renaissance on a map of the world as it was then. Choose from any of hundreds of nations and then rule up to the Age of Revolutions. Or, if you wish, start your game at any date in the span, with historical monarchs and other leaders. Hundreds of dynamic historical events are yours to experience, from merely troubling civil wars to world changing moments like the Protestant Reformation. Discover and settle the New World, or resist European conquest. Control the flow of trade by developing your trade power in key provinces, using ships and governmental policy to bring the wealth of the world to your own ports. Build alliances into iron bonds, cemented by royal marriage or play a flexible hand, keeping your options open. Strike when your enemies are weak, using your armies to grab new land and new potential riches. Your nation’s pace of development will be heavily influenced by the person on the throne. Experience rapid development under a skilled monarch only to see things slow down when a less competent heir takes over. Plan for the future by spending monarch power wisely. Four hundred years of research into new ways of war, administration and trade are available. Unlock new weapons, new buildings and new ship types. Over time, you can embrace national ideas that represent both your historic legacy and your ambitions for the future. From grand voyages of discovery to religious wars to revolutionary governments, the entire history of the early modern world waits for you to rewrite it in Europa Universalis IV.","Aug 13, 2013",https://cdn.akamai.steamstatic.com/steam/apps/236850/header.jpg?t=1653383580,http://www.europauniversalis4.com,"Simulation,Strategy","Grand Strategy,Historical,Simulation,Alternate History,Economy,Military,Sandbox,Political,Strategy,Diplomacy,Real-Time with Pause,Moddable,Nonlinear,Replay Value,Singleplayer,Management,Multiplayer,Resource Management,Education,Great Soundtrack"
107410,Arma 3,"Experience true combat gameplay in a massive military sandbox. Deploying a wide variety of single- and multiplayer content, over 20 vehicles and 40 weapons, and limitless opportunities for content creation, this is the PC’s premier military game. Authentic, diverse, open - Arma 3 sends you to war. Key Features in Arma 3 Altis &amp; Stratis Defeat your enemy on a richly detailed, open-world battlefield – stretching over 290 km² of Mediterranean island terrain. From expansive cities to rolling hills, whether steamrolling your tank across the dusty plains, flying a transport helicopter over the dense forests, or waging asymmetric warfare from the rocky hills, the islands of Altis and Stratis are dynamic worlds, which lend themselves to the most varied engagements in gaming. Weapons &amp; Vehicles Head into combat on foot, drive armored vehicles, or take to the skies in helicopters and jets. Conduct a combined arms attack over air, land, and sea, with over 20 vehicles to drive and pilot, 40+ weapons to pick from, customizable loadouts with short- and long-distance attachments, and various types of gear to suit your needs on the battlefield. With a massive arsenal at your disposal, Arma 3 moves you into a world of tactical opportunities. Singleplayer Follow the story of Ben Kerry, a soldier who gets caught up in a Mediterranean flashpoint, across three gameplay-driven campaign episodes: Survive, Adapt, Win. Immerse yourself in Arma 3’s diverse gameplay by completing the focused showcase scenarios. Run through the competitive firing drills to hone your shooting and movement skills, and complete your training by signing up to Arma 3 Bootcamp, which features SP and MP tutorials, and a dedicated Virtual Reality practice environment. Multiplayer Fight online in the massive military sandbox that is Arma 3. Form a squad and team up against your enemy in the official Defend and Seize multiplayer scenarios. Or jump into one of the many popular unofficial game modes developed by the Arma 3 community. Experience a new form of multiplayer in Arma 3 Zeus, where Game Masters have the ability to influence the battlefield of other players in real-time. Content Creation Start creating your own experiences with Arma 3’s intuitive scenario editor and powerful modding tools. Enjoy a platform filled with player-created content, ranging from custom weapons and vehicles, to intense singleplayer scenarios and entirely new multiplayer game modes. Share and discover content on the Arma 3 Steam Workshop, which lets you install player-created content with a click of a button. Revamped Engine Navigate the battlefield with fluid new animations; feel the devastating power of combat with the upgraded sound engine, new ragdoll simulation and PhysX™-supported vehicles. Pushed forward by game-changing innovations, the highly moddable Real Virtuality™ 4 engine powers a new generation of Arma with even more stunning graphics, broad simulation gameplay, and massive sandbox terrains.","Sep 12, 2013",https://cdn.akamai.steamstatic.com/steam/apps/107410/header.jpg?t=1655998601,http://www.arma3.com,"Action,Simulation,Strategy","Action,Military,Multiplayer,Simulation,Shooter,Realistic,First-Person,Open World,Tactical,FPS,War,Co-op,Strategy,Sandbox,Moddable,Combat,Singleplayer,Online Co-Op,Team-Based,Third-Person Shooter"
394360,Hearts of Iron IV,"Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the most engaging conflict in world history. From the heart of the battlefield to the command center, you will guide your nation to glory and wage war, negotiate or invade. You hold the power to tip the very balance of WWII. It is time to show your ability as the greatest military leader in the world. Will you relive or change history? Will you change the fate of the world by achieving victory at all costs? Main Features: Total strategic war: War is not only won on land, sea and in the air. It’s also achieved in the hearts and minds of men and women. Authentic real-time war simulation: Let the greatest commanders of WW2 fight your war with the tools of the time; tanks, planes, ships, guns and newly discovered weapons of mass destruction. Assume control of any nation: Choose from the greatest powers striving for victory, or the small nations trying to weather the storm. Turn the world into your battlefield: Experience the full WWII timespan in a topographical map complete with seasons, weather and terrain. Snow, mud, storms can be both your strong ally and a ruthless enemy. Negotiate or force your will: Experience the advanced politics and diplomacy systems, form factions, engage in trade for resources and appoint ministers to your party. Intense Online Combat: Battle in both competitive and cooperative multiplayer for up to 32 players. Featuring cross-platform multiplayer. Give your nation a unique edge: Experience the flexible technology system, where all major powers get their own unique identity. Develop detailed historic tanks and planes through research and army experience. Everyone will receive: Poland: United and Ready: A Free DLC adds a unique focus tree for Poland, new 3d models for tanks and planes, 2d assets, and extra leader portraits for the ultimate in historical accuracy. Forum Avatar Forum avatar for the Paradox forum. Wallpaper","Jun 6, 2016",https://cdn.akamai.steamstatic.com/steam/apps/394360/header.jpg?t=1654610466,http://www.heartsofiron4.com/,"Simulation,Strategy","Strategy,World War II,Grand Strategy,War,Historical,Military,Alternate History,Multiplayer,Simulation,Tactical,Real-Time with Pause,RTS,Singleplayer,Diplomacy,Sandbox,Co-op,Great Soundtrack,Open World,Action,Casual"
1307550,Craftopia,"Craftopia is the brand new multiplayer open-world survival action game. We have imagined what would happen when we combine our favorite video games altogether. Chop trees and mine stones as in Sandbox, Explore the world as in Open-world, Fight the hunger as in Survival, Cultivate and harvest as in Farming, Collect loots in dungeons as in Hack-and-slash, Automate activities as in Factory management, Hunt monsters and creatures as in Hunting action, Cast magical spells as in Fantasy RPG. Now we have a utopia for all of us. That is Craftopia. Farming 20+ crops are available for you to grow. Of course, you can grow crops one by one, but there are more you can do. With the power of agricultural machines, you can have large scale fields. While enjoying your self-sufficient life, why not make your colorful orchards? Industrialization and Automation You can automate every single item gathering. When you get tired of cutting woods and mining stones? Let's automate! ...Tired of automation of simple activities? Then let's start using belt-conveyers to build huge factories. Breeding By throwing Monster Prism at creatures, you can catch them as a pet. Not only animals like cows and deer, but most of the monsters are also tamable. Monsters, Gotta Catch 'Em All! Exploring Dungeons When the detector starts beeping, it's the sign that you're getting close to a dangerous dungeon. Back to the town to equip yourself, then enter the dungeon in the hope of finding treasures. It changes its shape every time you enter. At the end of the dungeon, you will encounter bosses to fight. You will gain new abilities when you unleash the power of the world. Fishing In Craftopia, you can enjoy fishing too. Taste some fresh fish, and craft a shield from turtle shells! Once you get used to fishing on the coastline, it's time to build a ship to sail! Let's catch a whale! Vehicles Hoverboards, motorbikes, helicopters, automobiles, biplanes, tanks, air balloons, and machinery... Gather materials to craft what you want to ride! You can share a ride with your friends to explore the world together! Skill Tree 100+ skills to learn in Craftopia. You can create your character by learning various skills. Some are good at crafting; some are skilled at broad swords; some might do better in automation. Your job will vary throughout the adventure, depending on your play styles! Character Creation Gender/sex, race, hairstyle, eyes, faces, skin tones, facial hairs, face painting, you can customize all of them! Multiplayer Multiplayer is available. You can build factories, explore dungeons, catch fish with your friends. The choice is yours! You can be an assassin if you want to.","Sep 4, 2020",https://cdn.akamai.steamstatic.com/steam/apps/1307550/header.jpg?t=1653137097,,"Action,Adventure,Indie,RPG,Early Access","Open World,Crafting,Survival,Multiplayer,Sandbox,Open World Survival Craft,RPG,Building,Action,Early Access,Adventure,Online Co-Op,Co-op,Indie,Anime,Hack and Slash,Character Customization,Automation,Singleplayer,Third Person"
289890,"7,62 High Calibre","7.62 High Calibre is a tactical action game, sequel to Brigade E5. A professional mercenary is in pursuit of a certain Russian 'businessman', who stole a large amount of money from his 'colleagues'. Now he is hiding in a small country of Latin America to avoid an inevitable punishment. What seemed like an easy task at first, soon turns into an intense and dangerous adventure, for there are many things that must be kept in mind - intricate political situation, confrontation between governmental military and rebels, not to mention a necessity to choose friends and foes wisely. Features Sequel to Brigade E5: New Jagged Union, the best strategy game according to the GameLand Award 2005, 'Best Computer Games', 'GameLand' and 'Game World Navigator' magazines SPM (Smart Pause Mode) battle system combines RTS dynamics with diverse opportunities of turn-based gameplay Over 150 accurately modeled firearms with optional upgrades Varied ammunition as well as an extensive list of equipment Non-linear storyline gives you an opportunity to make your own choices and to reach one of multiple endings Over 30 mercenaries Upgraded graphics engine","Apr 30, 2014",https://cdn.akamai.steamstatic.com/steam/apps/289890/header.jpg?t=1656589128,,"RPG,Simulation,Strategy","Strategy,RPG,Simulation,Tactical,Real-Time with Pause,Singleplayer,Tactical RPG,Action"
843660,Rogue Agent,"In a future war, the world is on the brink of a global force domination. This nations devised the final plan to restructure the order or to conquer it in their favor. They signed an agreement to activate their most lethal weapons: the Rogue Agents. They would reshape the world! In-Game Drops Collection Marketable/Tradable flags are random dropping during your playtime. These items can be applied to Item Showcase profile session and have no value in-game. Features Turn-based Fast-paced Rounding Mouse And Keyboard Required Agencies: Brazil China United Kingdom Russia USA Agent Attributes: Accuracy Evasion Intelligence Life Points Locations Around the World: Abuja (Nigeria) Antananarivo (Madagascar) Bucharest (Romania) Buenos Aires (Argentina) Caracas (Venezuela) Doha (Qatar) Havana (Cuba) Hong Kong (China) Jerusalem (Israel) Kabul (Afghanistan) Marrakesh (Marocco) Mexico City (Mexico) Sarajevo (Bosnia and Herzegovina) Rules Travel to locations and eliminate the targets around the world. Two or more agents can choose the same mission. The combat will always be performed 1x1 and one attack per player on the current turn. The mission will be aborted for all agents who went into combat and both agents will travel back to the agency base. If tree or five agent chose the same mission, the agent who traveled the longest distance between the previous location and the current mission location, will eliminate the target and successfully complete the mission. Any agent will be disavowed if its life points hit zero or less. Each completed mission or disavowed agent in combat, you gain a rogue level and unlock a new perk to distribute the attributes. Be the last alive in the world. Good Luck Rogue Agents!","Apr 29, 2018",https://cdn.akamai.steamstatic.com/steam/apps/843660/header.jpg?t=1649574900,,"Casual,Free to Play,Indie,RPG","Free to Play,Casual,RPG,Indie,Turn-Based,Fast-Paced,Short,Strategy,Singleplayer,Action,Turn-Based Strategy,Clicker,Turn-Based Tactics,Wargame,2D,Minimalist,Stylized,Loot,Alternate History,Atmospheric"
252530,OMSI 2: Steam Edition,"Off to the next round! Experience a new omnibus simulator with OMSI 2 and start discovering Spandau while driving the omnibus. OMSI 2 is the successor of the well-known and awarded omnibus simulator 'OMSI - The Bus Simulator'. OMSI 2 not only offers the routes and buses you already know from OMSI, but adds lots of exciting new features. In OMSI 2 you can drive the first ever articulated bus in the OMSI history, the MAN NG272. Explore the new omnibus line 5 covering a total distance of 12 km from the subway station Ruhleben to the psychiatric clinic Spandau. Thanks to the newly added chronology function you´ll not only be able to drive through Spandau in 1986, but also to relive the changes taking place in Spandau between 1986 and 1994. Enjoy the charm of the 80s and 90s and find out how the period after the fall of the Berlin Wall was. And this all at wheel of a double-decker or articulated bus. The articulated bus MAN NG272 with the exact physical and visual recreation of the joint kinematics as well as corresponding sounds and systems (bending protection). The MAN NL202 as well as reworked and added models of the known types SD200 and SD202 (more years of production, emergency door openers, destination boards, sound variations depending on vehicle number). The Spandau omnibus line 5 from the subway station Ruhleben to the psychiatric clinic Spandau covering a total distance of 12 km, several new buildings, a squeezed timetable and a tight 5 minute rhythm with various bus termini and assignments for diverse and long lasting driving pleasure. Replication of original timetables and tour plans for omnibus lines 5 and 92. Chronology function: Relive the change taking place in Spandau between 1986 and 1994! OMSI 2 now replicates the exciting years following the German reunification and all the innovations and route expansions (line 137 to Falkensee) that came along with it. This function also allows temporary changes to maps or routes caused by construction sites or special buses. Advanced and improved AI traffic (better road- and steering behaviour, railway- and subway traffic) System damage model including different malfunctions which take time to fix OMSI 2 supports a world coordinate system so it is possible to import a DEM (Digital Elevation Model) with the help of a DLL you can even program yourself. Animated real vertical profile on the Spandau map New script functions such as full matrix view, advanced access to system variables. New editor functions: automatic import of aerial imagery, terrain adapts to run of the road, improved spline connection algorithm, rotation of objects around all axes. Intersections can easily be equipped with individual vertical profiles. Saving optimized loading of maps which allows considerably larger maps The classic versions of the MAN double-decker buses SD200 and SD202 are included Realistic and intelligent traffic and detailed landscape Realistic and controllable weather and seasonal effects Realistic day and night effects Many animations and animated objects Fully functional IBIS (integrated on-board information system) Four different views: driver sight, passenger sight, exterior view or free view Script engine to influence the handling characteristics and functions of the bus Easy to use, map-based track editorInsert your own vehicles Compatible with TrackIR 5","Dec 11, 2013",https://cdn.akamai.steamstatic.com/steam/apps/252530/header.jpg?t=1650531539,http://www.omnibussimulator.de/,"Casual,Simulation","Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Moddable,Multiplayer,Casual,TrackIR,First-Person,Open World,Relaxing,Adventure,Replay Value,Family Friendly,Physics,Atmospheric,Cult Classic,Management,Action"
465520,PRICE,"The hero Ivry wakes up from a nightmare and finds himself in a weird room. To escape from fear and darkness, he has to search and explore on his own until he discovers the truth and finds his sister Iva. Ivry: Gentle and sensitive;dislikes insects, dirty hands and blood; has a great talent for music; popular young musician. Iva: Sparky and outgoing, sometimes mischievous; often said to be a tomboy. Turned calm, quiet and more ladylike after going through the family's misfortune, but is still as straightforward and resolute as before. Good at drawing. Storyboard performance: In the game, standing pictures and dialog boxes don’t have fixed positions. The performance takes on the storyboard widely used in comics, in which a large amount of pictures form a rich visual performance. Clue Integration: To avoid boredness brought by long monologues, apart from making regular uses of items to solve puzzles, players also need to search through the map to find clues and then integrate them into new clues, so as to push forward the plot. Original BGM: The only BGM in this game was composed by independent musician TetraCalyx, which consists of five voice parts, namely P, R, I, C and E. They will be unlocked one by one in the new game+ by solving puzzles. An updated decoder is recommended for a better experience, since there're 11 video performances to cover the whole story. 【translator】 三月疯兔子 【German translator】 Stealth （Thank you very much for this player =3=）","Sep 15, 2016",https://cdn.akamai.steamstatic.com/steam/apps/465520/header.jpg?t=1572853557,http://weibo.com/yetuavg,"Adventure,Casual,Indie","Puzzle,Free to Play,Anime,Horror,Indie,Casual,Great Soundtrack,Adventure,Detective,Point & Click,Psychological Horror,Visual Novel,Story Rich,Mystery,Hidden Object,Singleplayer,Atmospheric,Escape Room,2D"
787860,Farming Simulator 19,"The best-selling franchise returns this year with a complete overhaul of the graphics engine , offering the most striking and immersive visuals and effects, along with the deepest and most complete farming experience ever . Farming Simulator 19 takes the biggest step forward yet with the franchise’s most extensive vehicle roster ever! You’ll take control of vehicles and machines faithfully recreated from all the leading brands in the industry, including for the first time John Deere , the largest agriculture machinery company in the world, Case IH, New Holland, Challenger, Fendt, Massey Ferguson, Valtra, Krone, Deutz-Fahr and many more. Farming Simulator 19 will feature new American and European environments in which to develop and expand your farm and will introduce many exciting new farming activities, including new machinery and crops with cotton and oat! Tend to your livestock of pigs, cows, sheep, and chickens - or ride your horses for the first time, letting you explore in a brand-new way the vast land around your farm. Farming Simulator 19 is the richest and most complete farming experience ever made! MAIN FEATURES 3 BONUS VEHICLES : Download for free 3 bonus vehicles available now in the ModHub: John Deere XUV865M Gator, CLAAS DOMINATOR 108 SL MAXI, CLAAS TORION 1914 Dev Mule The biggest step forward for the Farming Simulator franchise, offering the most striking and immersive graphics ever Use and drive hundreds of faithfully reproduced farming vehicles and tools, including for the first time John Deere Tend to your livestock including pigs, cows, sheep, chicken, and for the first time horses Ride your own horses and explore the vast areas offered in huge open worlds loaded with farming activities Develop your farm online with up to 16 players and enrich your Farming experience with community-created mods","Nov 19, 2018",https://cdn.akamai.steamstatic.com/steam/apps/787860/header.jpg?t=1658488719,,Simulation,"Simulation,Farming Sim,Multiplayer,Agriculture,Realistic,Open World,Driving,Management,Singleplayer,Automobile Sim,Moddable,Co-op,Resource Management,Relaxing,First-Person,Online Co-Op,Economy,Family Friendly,Atmospheric,Strategy"
1025580,Vainglory,"Vainglory is an award winning free-to-play cross-platform MOBA with the strategic depth and mechanical skill that you’d expect from a PC title, but playable with your friends anywhere on any device. Featuring incredible graphics, precision controls and competitive gameplay parity across all platforms, Vainglory lets you party with your friends and match up with players around the world on desktop or mobile! Sound intense? Only if you want it to be. Have fun your way with casual and competitive experiences ranging from 5-minute BRAWLs to the full 5V5 battle arena experience. Vainglory is built on the proprietary EVIL cross-platform game engine - offering beautiful, smooth graphics, superior performance and unrivaled control accuracy across the widest range of devices. At Super Evil Megacorp we believe all gamers deserve to play together in beautiful, responsive and deep AAA experiences, whichever their native platform or control mechanism. By insisting on gameplay parity across billions of mobile phones, PCs, consoles, next-generation hybrid devices and more, we are building toward a vision where gamers can play and be competitive with anyone, anywhere. A NEXT GENERATION MOBA: - Unique set of 48+ heroes with unique combo systems and play styles - Achieve strategic mastery through macro play, objectives, team comps, and vision control - Outplay opponents mechanically with playmaker heroes and a unique adrenaline system, allowing for attack speed bonus from accurate stutter steps - Ability overdrive system that provides powerful bonuses for selected fully maxed abilities - Multiple competitively viable playstyles for each hero, depending on build path and overdrives - Real line-of-sight Fog of War, 120 FPS support - Objective-rich maps - Free Camera - Last-hitting - Wave Control - Teleports - Active items - Intricate vision system - Original fantasy characters and storytelling ---------------------- 'This is one of the best multiplayer experiences on mobile. Vainglory is a totally legit MOBA experience, available any time in the palm of your hand.' —IGN “Best Mobile Game” —2016 Global Mobile Awards ---------------------- Features: == The Next Gen MOBA is now Cross-Platform == Play with anyone, anywhere, on any device. Competitive gameplay parity across PC, Mac and mobile platforms. == Deep Strategic Battles or Five Minute Brawl Modes== Vainglory offers real-time MOBA combat with and against bots or live players. Whether you’re ranking up with your guild or just just have time for five minutes of fun, Vainglory has the gameplay style for you. ==MOST POWERFUL ENGINE== Best graphics &amp; highest frame rates across widest range of devices. == 48+ Playable Heroes &amp; Unlockable skins == Master heroes across a variety of themes and playstyles. Make unforgettable plays as a high-damage carry. Attack from the shadows as a menacing jungler. Soak up damage and save your friends as a front-line captain. However you like to play, Vainglory has unique, captivating heroes you’ll love — along with a hunt for skins you can earn through play without spending any money. == Vibrant Community == Vainglory is a global community in 14 different languages that thrives on the support of active players. We are a highly engaged group of gamers who are passionate about learning, playing, and mastering Vainglory. Our community is top five on Discord!","Feb 13, 2019",https://cdn.akamai.steamstatic.com/steam/apps/1025580/header.jpg?t=1593627057,https://www.vainglorygame.com/,"Free to Play,Strategy,Early Access","Free to Play,Strategy,MOBA,Multiplayer,Early Access,Action,Team-Based,Anime,Massively Multiplayer,PvP,Competitive,RPG,Co-op,Sexual Content,Fantasy,Nudity"
409100,The Purring Quest,"Have you ever wanted to be a cat? You will be able, thanks to the aventure platformer The Purring Quest. Take on the role of Kimchi the cat and meet famous cats of the internet in a journey full of humor. Enjoy the detailed hand drawn graphics and the smooth animations made by a veteran traditional animator with experience in major studies like Disney and Warner. A percentage of the profits will go directly to various animal welfare associations. So in addition to enjoying the game, you are contributing to a good cause. KEY FEATURES Beautiful hand drawn graphics Traditional 2D animations Amazing orchestral soundtrack Famous cats and lots of humor Find the caged kitties and unmask the evil one Committed to a social cause","Nov 12, 2015",https://cdn.akamai.steamstatic.com/steam/apps/409100/header.jpg?t=1648568453,http://www.valhallacats.com/,Indie,"Cats,Indie,Cute,Platformer,Singleplayer,2D,Hand-drawn,Adventure,Great Soundtrack,Action,Casual,2D Platformer,Difficult"
4000,Garry's Mod,"Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play. You spawn objects and weld them together to create your own contraptions - whether that's a car, a rocket, a catapult or something that doesn't have a name yet - that's up to you. You can do it offline, or join the thousands of players who play online each day. If you're not too great at construction - don't worry! You can place a variety of characters in silly positions. But if you want to do more, we have the means. Beyond the Sandbox The Garry's Mod community is a tremendous source of content and has added hundreds of unique modes to the game. In Trouble In Terrorist Town, you can be a detective solving an online murder as criminals attempt to cover up their homicides. Be a ball, a plant, a chair, or anything else in Prop Hunt's elaborate, shape-shifting game of Hide &amp; Seek. Elevator: Source is gaming's first elevator thrill ride, delivering players to airlocks and kitten dance parties. We have one of the most vibrant Steam Community Workshops, with over 300'000 models, maps, and contraptions to download. It has everything from new tools to improve your builds, to guns that fire rainbow-tinged nuclear blasts from space. Take as much or as little as you need: it’s all free. Please note: Some multiplayer servers and game-modes might require you to own other games - such as Counter-Strike: Source and Team Fortress 2.","Nov 29, 2006",https://cdn.akamai.steamstatic.com/steam/apps/4000/header.jpg?t=1617307042,https://gmod.facepunch.com,"Indie,Simulation","Sandbox,Multiplayer,Funny,Moddable,Building,Comedy,Co-op,Mod,First-Person,Physics,Simulation,Online Co-Op,FPS,Singleplayer,Action,Animation & Modeling,Shooter,Indie,Massively Multiplayer,Adventure"
582010,Monster Hunter: World,"Welcome to a new world! Take on the role of a hunter and slay ferocious monsters in a living, breathing ecosystem where you can use the landscape and its diverse inhabitants to get the upper hand. Hunt alone or in co-op with up to three other players, and use materials collected from fallen foes to craft new gear and take on even bigger, badder beasts! INTRODUCTION Overview Battle gigantic monsters in epic locales. As a hunter, you'll take on quests to hunt monsters in a variety of habitats. Take down these monsters and receive materials that you can use to create stronger weapons and armor in order to hunt even more dangerous monsters. In Monster Hunter: World, the latest installment in the series, you can enjoy the ultimate hunting experience, using everything at your disposal to hunt monsters in a new world teeming with surprises and excitement. Setting Once every decade, elder dragons trek across the sea to travel to the land known as the New World in a migration referred to as the Elder Crossing. To get to the bottom of this mysterious phenomenon, the Guild has formed the Research Commission, dispatching them in large fleets to the New World. As the Commission sends its Fifth Fleet in pursuit of the colossal elder dragon, Zorah Magdaros, one hunter is about to embark on a journey grander than anything they could have ever imagined. ECOSYSTEM A World That Breathes Life There are various locations teeming with wildlife. Expeditions into these locales are bound to turn up interesting discoveries. HUNTING A Diverse Arsenal, and an Indispensable Partner Your equipment will give you the power to need to carve out a place for yourself in the New World. The Hunter's Arsenal There are fourteen different weapons at the hunter's disposal, each with its own unique characteristics and attacks. Many hunters acquire proficiency in multiple types, while others prefer to attain mastery of one. Scoutflies Monster tracks, such as footprints and gashes, dot each locale. Your Scoutflies will remember the scent of a monster and guide you to other nearby tracks. And as you gather more tracks, the Scoutflies will give you even more information. Slinger The Slinger is an indispensable tool for a hunter, allowing you to arm yourself with stones and nuts that can be gathered from each locale. From diversion tactics to creating shortcuts, the Slinger has a variety of uses, and allows you to hunt in new and interesting ways. Specialized Tools Specialized tools activate powerful effects for a limited amount of time, and up to two can be equipped at a time. Simple to use, they can be selected and activated just like any other item you take out on a hunt. Palicoes Palicoes are hunters' reliable comrades out in the field, specialized in a variety of offensive, defensive, and restorative support abilities. The hunter's Palico joins the Fifth Fleet with pride, as much a bona fide member of the Commission as any other hunter.","Aug 9, 2018",https://cdn.akamai.steamstatic.com/steam/apps/582010/header.jpg?t=1644281885,http://www.monsterhunterworld.com/,Action,"Co-op,Multiplayer,Action,Open World,RPG,Third Person,Character Customization,Adventure,Fantasy,Singleplayer,Difficult,Action RPG,Exploration,Great Soundtrack,Replay Value,Atmospheric,Hack and Slash,JRPG,Souls-like,MMORPG"
